"id","name-norwegian","group-number","group-norwegian","type","fci-status","cacib","name-english","group-english","country","url-image","url-fci","url-nkk"
"272","Norfolk terrier",3,"3 – Terriere",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2014/10/Norfolk-Terrier-8.jpg",,
"072","Norwich terrier",3,"3 – Terriere",,,,,,,"https://www.dailypaws.com/thmb/Q0Ws6KTCDs6Q7E9uEjrJLNcn-Vw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/norwich-terrier-profile-puppy-414969232-2000-e2396d082ff74476a7ca2be56e4d8ea6.jpg",,
"339","Parson russell terrier",3,"3 – Terriere",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2014/07/Parson-Russell-Terrier-7.jpg",,
"n/a","Rat terrier",3,"3 – Terriere",,"not approved","no",,,,"https://www.dailypaws.com/thmb/SmVPjb_DlKbV0FoETd5DvjU1BkY=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/rat-terrier-black-harness-grass-501597845-4b815e89a7b645ac9955d3d1e11db028.jpg",,
"074","Sealyham terrier",3,"3 – Terriere",,,,,,,"https://www.infoescola.com/wp-content/uploads/2013/05/Sealyham-Terrier_218131693.jpg",,
"236","Silky terrier",3,"3 – Terriere",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2014/09/Silky-Terrier.jpg",,
"073","Skotsk terrier",3,"3 – Terriere",,,,,,,"https://norskterrierklub.no/Userfiles/Sites/images/Skotter/skotte_1_04.jpg",,
"075","Skye terrier",3,"3 – Terriere",,,,,,,"https://www.perfectdogbreeds.com/wp-content/uploads/2020/12/AdobeStock_317282052-scaled-e1607339365275.jpeg",,
"076","Staffordshire bull terrier",3,"3 – Terriere",,,,,,,"https://www.ecoidee.it/wp-content/uploads/2018/01/staffy-1.jpg",,
"000","Tenterfield terrier",3,"3 – Terriere",,"not approved","no",,,,"https://www.livelife.guide/wp-content/uploads/2018/03/tenterfield-terrier2.jpg",,
"000","Toy fox terrier",3,"3 – Terriere",,"not approved","no",,,,"https://www.thesprucepets.com/thmb/iiyUxQzKQv-UEi9v3Y5qxdrL980=/2083x1440/filters:fill(auto,1)/ToyFoxTerrierGettyImages-1178180163SergeyRyumin-8b8cb34a6406454185ddeea97b8a0c45.jpg",,
"103","Tysk jaktterrier",3,"3 – Terriere",,,,,,,"http://tyskjaktterrier.no/wp-content/uploads/2015/10/Mira-ul.jpg",,
"078","Welsh terrier",3,"3 – Terriere",,,,,,,"https://www.houdenvanhonden.nl/globalassets/rassen/fci-3/welsh-terrier/wer-ou-0050.jpg",,
"085","West highland white terrier",3,"3 – Terriere",,,,,,,"https://www.zooplus.be/magazine/wp-content/uploads/2019/09/west-highland-white-terrier-dans-lherbe.jpg",,
"086","Yorkshire terrier",3,"3 – Terriere",,,,,,,"https://www.zooplus.pt/magazine/wp-content/uploads/2018/07/yorkshire-terrier-am-meer.jpg",,
,,,,,,,,,,,,
"148","Dachshund korthåret",4,"4 – Dachshunder","Hound",,,,,,"https://www.selectadogbreed.com/media/1680/dachshundstandard_adult.jpg",,
"148","Dachshund langhåret",4,"4 – Dachshunder","Hound",,,,,,"https://worlddogfinder.com/imager/1200x630/upload/articles/longhaired_daschsund.png",,
"148","Dachshund strihåret",4,"4 – Dachshunder","Hound",,,,,,"https://dachshundklubb.no/wp-content/uploads/2019/10/Nimbus-1024x693.jpeg",,
"148","Dvergdachshund korthåret",4,"4 – Dachshunder","Hound",,,,,,"https://www.selectadogbreed.com/media/1680/dachshundstandard_adult.jpg",,
"148","Dvergdachshund langhåret",4,"4 – Dachshunder","Hound",,,,,,"https://worlddogfinder.com/imager/1200x630/upload/articles/longhaired_daschsund.png",,
"148","Dvergdachshund strihåret",4,"4 – Dachshunder","Hound",,,,,,"https://dachshundklubb.no/wp-content/uploads/2019/10/Nimbus-1024x693.jpeg",,
"148","Kanindachshund korthåret",4,"4 – Dachshunder","Hound",,,,,,"https://www.selectadogbreed.com/media/1680/dachshundstandard_adult.jpg",,
"148","Kanindachshund langhåret",4,"4 – Dachshunder","Hound",,,,,,"https://worlddogfinder.com/imager/1200x630/upload/articles/longhaired_daschsund.png",,
"148","Kanindachshund strihåret",4,"4 – Dachshunder","Hound",,,,,,"https://dachshundklubb.no/wp-content/uploads/2019/10/Nimbus-1024x693.jpeg",,
,,,,,,,,,,,,
"255","Akita",5,"5 – Spisshunder",,,,,,,"https://www.houdenvanhonden.nl/globalassets/rassen/fci-5/akita/akita-foto.jpg",,
"243","Alanskan malamute",5,"5 – Spisshunder",,,,,,,"https://2.bp.blogspot.com/-pbdNn_1TOyI/V14_6BIJXGI/AAAAAAAAF2o/ZLRrUxl6G4AgMnWsattnhTdaoHGPwq9FwCKgB/s1600/Alaskan_Malamute_Lead_Shot.jpg",,
"344","American akita",5,"5 – Spisshunder",,,,,,,"https://www.baycitizen.org/wp-content/uploads/2021/05/word-image-14.jpeg",,
"000","American eskimo dog",5,"5 – Spisshunder",,"not approved","no",,,,"https://res.cloudinary.com/fwkc-production/image/upload/v1/fwkc-prod/EskimoDog",,
"043","Basenji",5,"5 – Spisshunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2015/01/Basenji-2.jpg",,
"273","Canaanhund",5,"5 – Spisshunder",,,,,,"Israel","https://www.101dogbreeds.com/wp-content/uploads/2015/01/Canaan-Dog-Photos.jpg",,
"205","Chow chow",5,"5 – Spisshunder",,,,,,,"https://a-z-animals.com/media/chow-chow-2.jpg",,
"000","Dansk spisshund",5,"5 – Spisshunder",,"not approved","no",,,,"https://upload.wikimedia.org/wikipedia/commons/thumb/a/a4/Danish_spitz.jpg/1920px-Danish_spitz.jpg",,
"199","Etnahund",5,"5 – Spisshunder",,,,,,,"https://dyreplaneten.no/wp-content/uploads/2023/09/etnahund.jpg",,
"291","Eurasier",5,"5 – Spisshunder",,,,,,,"https://www.blogcanin.com/wp-content/uploads/2017/07/eurasier.jpg",,
"248","Faraohund",5,"5 – Spisshunder",,,,,,,"https://www.omlet.se/images/cache/1024/682/Dog-Pharaoh_Hound-Three_Pharaoh_Hounds_standing_tall,_showing_off_their_wonderful,_pointed_ears.jpg",,
"189","Finsk lapphund",5,"5 – Spisshunder",,,,,,,"https://uploads.ifokus.se/uploads/049/0498650ca6b4e6a6873fbb24fb55570b/img-3045jpg.jpg",,
"049","Finsk spets",5,"5 – Spisshunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2015/12/Finnish-Spitz-6.jpg",,
"097","Grosspitz (tysk spitz)",5,"5 – Spisshunder",,,,,,,"https://www.deutsche-spitze-liebhaber.de/assets/images/Grossspitze-in-schwarz-und-braun.jpg",,
"274","Grønlandshund",5,"5 – Spisshunder",,,,,,,"https://www.dyreabc.dk/images/show_images/28/2017/6/gr%C3%B8nlandshund_1496419900984.png",,
"000","Hälleforshund",5,"5 – Spisshunder",,"not approved","no",,,,"https://www.skk.se/contentassets/25b4b80346c142ea94d357586644ea3f/halleforshund-06.jpg",,
"261","Hokkaido",5,"5 – Spisshunder",,,,,,,"https://www.k9web.com/wp-content/uploads/2020/07/hokkaido-inu-dog.jpg",,
"289","Islandsk fårehund",5,"5 – Spisshunder",,,,,,,"https://imbo.vgc.no/users/protokoll/images/2b4b5f6e470e7c018c3e8715d7d797eb?accessToken=4c9efbb13a7fbc45d9fff2bc8044db8b81d96bab185120431bc23c6978dfae75",,
"262","Japansk spisshund",5,"5 – Spisshunder",,,,,,,"https://img.dog-learn.com/dog-breeds/japanese-spitz/japanese-spitz-i3-sz3.jpg",,
"276","Norrbottenspets",5,"5 – Spisshunder",,,,,,,"https://www.livelife.guide/wp-content/uploads/2018/05/Norrbottenspets.jpg",,
"237","Norsk buhund",5,"5 – Spisshunder",,,,,,,"http://www.dyreabc.dk/images/show_images/28/2017/6/norsk-buhund_1496431483655.png",,
"242","Norsk elghund grå",5,"5 – Spisshunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/d/d4/Norwegian_Elkhound.jpg",,
"268","Norsk elghund sort",5,"5 – Spisshunder",,,,,,,"https://www.dyreabc.dk/images/show_images/28/2017/6/norsk-elghund-sort_1496421706465.png",,
"265","Norsk lundehund",5,"5 – Spisshunder",,,,,,,"https://www.thesprucepets.com/thmb/p7LmMcO6g0W4CU9sEH9qYJqq4Kg=/3020x2265/filters:fill(auto,1)/NorwegianLundehundGettyImages-531550938CaptureLight-3585cc8a42954930b0540747171b651e.jpg",,
"310","Peruviansk nakenhund",5,"5 – Spisshunder",,,,,,,"https://www.zooroyal.de/magazin/wp-content/uploads/2021/06/166057_AdobeStock_102084794_Portrait-of-posing-dog-min.jpg",,
"329","Podenco canario",5,"5 – Spisshunder",,,,,,,"https://www.canariasconfidencial.com/wp-content/uploads/2019/01/Podenco-Canario-3.jpg",,
"089","Podenco ibicenco glatthåret",5,"5 – Spisshunder",,,,,,,"https://nfnatcane.es/blog/wp-content/uploads/2020/04/Podenco-Ibicenco-en-el-jard%C3%ADn-696x461.jpg",,
"089","Podenco ibicenco strihåret",5,"5 – Spisshunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/8/85/AdemasAout2021.ret.jpg",,
"094","Podengo portugues",5,"5 – Spisshunder",,,,,,,"https://4.bp.blogspot.com/-XpBWdwROrr4/VOOk9TaGmbI/AAAAAAAAAHQ/baPZXA7K2kA/s1600/20071102-0.jpg",,
"097","Pomeranian (tysk spitz)",5,"5 – Spisshunder",,,,,,,"https://mydoggy.rocks/wp-content/uploads/2014/10/Cream-Pomeranian-wallpaper.jpg",,
"304","Russisk-europeisk laika",5,"5 – Spisshunder",,,,,,,"https://elghundforbundet.no/wp-content/uploads/2021/01/Russko-Evropeiskaia-Laika-1536x893.jpg",,
"212","Samojedhund",5,"5 – Spisshunder",,,,,,,"https://cdn.fotofits.com/petzlover/gallery/img/l/samoyed-dog-789195.jpg",,
"257","Shiba",5,"5 – Spisshunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Taka_Shiba.jpg/1200px-Taka_Shiba.jpg",,
"319","Shikoku",5,"5 – Spisshunder",,,,,,,"https://animalsbreeds.com/wp-content/uploads/2018/05/Shikoku-dog.jpg",,
"270","Siberian husky",5,"5 – Spisshunder",,,,,,,"https://petkeen.com/wp-content/uploads/2021/05/Siberian-Husky.jpg",,
"000","Svensk hvit elghund",5,"5 – Spisshunder",,"not approved","no",,,,"https://i.pinimg.com/originals/6d/f5/eb/6df5ebc4d34849a583c7a8706f1d93ed.jpg",,
"135","Svensk lapphund",5,"5 – Spisshunder",,,,,,,"https://www.hondenrassenwijzer.nl/wp-content/uploads/2019/09/zweedse-lappenhond-ras-1920x1272.jpg",,
"348","Taiwan dog",5,"5 – Spisshunder",,,,,,,"https://primitivedogs.com/wp-content/uploads/2016/11/Taiwan-Dog.jpg",,
"338","Thai ridgeback dog",5,"5 – Spisshunder",,,,,,,"https://animalsadda.com/wp-content/uploads/2020/03/Thai-Ridgeback-4-947x1024.jpg",,
"097","Tysk spitz (wolf/keeshond gross mittel klein og pomeranian)",5,"5 – Spisshunder",,,,,,,"https://rasehund.no/bilder/hundebilder/174/image/l_ZIMVAXFTNZ720200994755.jpg","https://www.fci.be/Nomenclature/Standards/097g05-en.pdf",
"097","Wolfspitz keeshond",5,"5 – Spisshunder",,,,,,,"https://media-be.chewy.com/wp-content/uploads/2021/07/16074019/Keeshond-FeaturedImage.jpg",,
"097","Mittelspitz",5,"5 – Spisshunder",,,,,,,"https://jimdo-storage.freetls.fastly.net/image/89303299/d5993373-9020-4daf-a453-c0542077c80d.jpg?format=pjpg&quality=80",,
"097","Kleinspitz",5,"5 – Spisshunder",,,,,,,"https://kleinspitz.nmhk.net/wp-content/uploads/sites/18/2017/12/19665181_1343334542440725_121557348132495791_n-768x610.jpg",,
"306","Vestsibirsk laika",5,"5 – Spisshunder",,,,,,,"https://disenlis.com/wp-content/uploads/2019/01/West-Siberian-Laika-e1547540584327.jpg",,
"195","Volpino italiano",5,"5 – Spisshunder",,,,,,,"https://dogbreeds.wiki/uploads/v/volpino-italiano-photo-1_1.jpg",,
"014","Västgøtaspets",5,"5 – Spisshunder",,,,,,,"https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Fdyreliv.no%2Fwp-content%2Fuploads%2F2021%2F05%2Fvastgotaspets-cc1.jpg&f=1&nofb=1&ipt=279207179e2557c322594befe9f52807985e8208160b67eab3bde41258bb0b57&ipo=images",,
"305","Østsibirsk laika",5,"5 – Spisshunder",,,,,,,"https://www.fci.be/Nomenclature/Illustrations/305g05-2.jpg",,
,,,,,,,,,,,,
"254","Alpinsk dachsbracke",6,"6 – Drivende og sporhunder",,,,,,,"https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Alpejski_go%C5%84czy_kr%C3%B3tkono%C5%BCny_g99.jpg/1920px-Alpejski_go%C5%84czy_kr%C3%B3tkono%C5%BCny_g99.jpg",,
"303","Amerikansk foxhound",6,"6 – Drivende og sporhunder",,,,,,,"https://media-be.chewy.com/wp-content/uploads/2021/06/10162608/AmericanFoxhound-FeaturedImage.jpg",,
"000","Anglo-russisk støver",6,"6 – Drivende og sporhunder",,"not approved","no",,,,"https://fello.pet/wp-content/uploads/2022/07/Russian-Harlequin-Hound-1-600x432.jpg",,
"020","Ariegois",6,"6 – Drivende og sporhunder",,,,,,,"https://www.houdenvanhonden.nl/globalassets/rassen/fci-6/ariegois/ariegois",,
"028","Artoishund",6,"6 – Drivende og sporhunder",,,,,,,"https://www.101dogbreeds.com/wp-content/uploads/2017/06/Artois-Hound.jpg",,
"150","Balkanstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/183/image/l_KIVYIWKABB10312008195710.JPG",,
"034","Basset artesien normand",6,"6 – Drivende og sporhunder",,,,,,,"https://spaces-animoscope.fra1.cdn.digitaloceanspaces.com/animoscope.com/3_306085_2171_full_13047357_33f74f499a.jpg",,
"035","Basset Bleu de Gascongne",6,"6 – Drivende og sporhunder",,,,,,,"https://external-content.duckduckgo.com/iu/?u=https%3A%2F%2Fwww.animal.ch%2Fuploads%2F2020%2F03%2Fbasset-bleu-de-gascogne-13-17-11.jpeg&f=1&nofb=1&ipt=c245d9b20f28f0a42830b35584aa4d17c7f6ba76afe6bc7fd2b2b8c85de1f272&ipo=images",,
"018","Basset d’artois",6,"6 – Drivende og sporhunder",,,,,,,"https://www.mascotarios.org/wp-content/gallery/basset-de-artois/basset-de-artois4.jpg",,
"036","Basset Fauve de Bretagne",6,"6 – Drivende og sporhunder",,,,,,,"https://media.ooreka.fr/public/image/3-306029-2635-full-13059817.jpg",,
"163","Basset hound",6,"6 – Drivende og sporhunder",,,,,,,"https://www.pupvine.com/wp-content/uploads/2021/07/Beautiful-Basset-Hound-purebred-dog.jpg",,
"217","Bayersk viltsporhund",6,"6 – Drivende og sporhunder",,,,,,,"https://dyreplaneten.no/wp-content/uploads/2023/09/bayersk-viltsporhund.jpg",,
"161","Beagle",6,"6 – Drivende og sporhunder",,,,,,,"https://www.thesprucepets.com/thmb/iLznfgKknFVhC64iqP3WhVl2tzs=/4367x2911/filters:fill(auto,1)/beagle-RolfKopfle-Photolibrary-Getty-135631212-56a26b1d3df78cf772756667.jpg",,
"290","Beagle harrier",6,"6 – Drivende og sporhunder",,,,,,,"https://dogbreeds.wiki/uploads/b/beagle-harrier-photo-12.jpg",,
"059","Bernerstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://dyreplaneten.no/wp-content/uploads/2023/08/liten-bernerstover-wikimedia-commons.jpg",,
"025","Billy",6,"6 – Drivende og sporhunder",,,,,,,"https://img2.storyblok.com/810x0/f/92981/f0371782e1/billy-primary.jpg",,
"300","Black and tan coonhound",6,"6 – Drivende og sporhunder",,,,,,,"https://cdn.fotofits.com/petzlover/gallery/img/l/black-and-tan-coonhound-dog-849881.jpg",,
"084","Blodhund",6,"6 – Drivende og sporhunder",,,,,,,"https://www.thekennelclub.org.uk/media/2126/bloodhound-standing.jpg?mode=pad&width=1000&rnd=132140455600000000",,
"000","Bluetick coonhound",6,"6 – Drivende og sporhunder",,"not approved","no",,,,"https://i.pinimg.com/originals/6c/7c/7f/6c7c7f979932d47d8c0dca97b2511c75.jpg",,
"155","Bosnisk strihåret støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/196/image/l_MWMDXZFAHW1110200821324.jpg",,
"063","Brandlbracke",6,"6 – Drivende og sporhunder",,,,,,,"http://www.zivalnik.si/site/assets/files/5890/zivalnik_si_-_brandlbrak.jpg",,
"019","Briquet griffon venden",6,"6 – Drivende og sporhunder",,,,,,,"https://www.pets.ch/race/image/891",,
"153","Dalmatiner",6,"6 – Drivende og sporhunder",,,,,,,"https://www.edogs.de/magazin/wp-content/uploads/dalmatiner-draussen.jpg",,
"130","Drever",6,"6 – Drivende og sporhunder",,,,,,"Sverige","https://animalsbreeds.com/wp-content/uploads/2014/09/Drever-2.jpg",,
"203","Dunker",6,"6 – Drivende og sporhunder","Hound",,,,,"Norge","https://www.petpaw.com.au/wp-content/uploads/2014/11/Dunker-Dog-Full-Body-Photo.png",,
"241","Erdelyi kopo ungarsk bracke",6,"6 – Drivende og sporhunder",,,,,,,"https://kutyakaland.hu/wp-content/uploads/erdelyi-kopo.jpg",,
"000","Estlandsstøver",6,"6 – Drivende og sporhunder",,"provisional","no",,,,"https://rasehund.no/bilder/hundebilder/205/image/l_YVSXLJHXJB1012201011398.jpg",,
"051","Finsk støver",6,"6 – Drivende og sporhunder",,,,,,,"https://dogbreeds.wiki/uploads/f/finnish-hound-photo-6.jpg",,
"159","Foxhound engelsk",6,"6 – Drivende og sporhunder",,,,,,,"https://img.dog-learn.com/dog-breeds/foxhound/foxhound.jpg",,
"316","Fransk hvit og gul støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/208/image/l_VSWAEGYCHZ1013201015344.jpg",,
"220","Fransk hvit og sort støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/209/image/l_LXEYMIQRJT11122008193823.JPG",,
"219","Fransk trefarget støver anglo-fransk støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/254/image/l_VYVOJHHTLQ7202009172447.jpg",,
"021","Gascon saintongeois stor",6,"6 – Drivende og sporhunder",,,,,,,"https://www.petpaw.com.au/wp-content/uploads/2015/08/Gascon-saintongeois.jpg",,
"021","Gascon saintongeois liten",6,"6 – Drivende og sporhunder",,,,,,,"https://super-life.it/wp-content/uploads/2020/06/petit-gascogne-saintongeois-5edf49cb93cb9.jpg?x98280",,
"000","Gotlandsstøver",6,"6 – Drivende og sporhunder",,"not approved","no",,,,"https://rasehund.no/bilder/hundebilder/212/image/l_GDHUENCYKX11182010152151.jpg",,
"033","Grand basset griffon vendeen",6,"6 – Drivende og sporhunder",,,,,,,"https://s3.amazonaws.com/cdn-origin-etr.akc.org/wp-content/uploads/2017/11/12205729/Grand-Basset-Griffon-Vendeen-on-White-01.jpg",,
"022","Grand bleu de gascogne",6,"6 – Drivende og sporhunder",,,,,,,"https://www.thekennelclub.org.uk/media/2452/grand-bleu-de-gascogne-standing.jpg?mode=pad&width=1000&rnd=132140459520000000",,
"282","Grand griffon venden",6,"6 – Drivende og sporhunder",,,,,,,"https://www.zooplus.de/magazin/wp-content/uploads/2020/05/grand-griffon-vendeen.jpeg",,
"066","Griffon fauve de bretagne",6,"6 – Drivende og sporhunder",,,,,,,"https://media.ooreka.fr/public/image/3-305549-3635-full-14475929.jpg",,
"017","Griffon nivernais",6,"6 – Drivende og sporhunder",,,,,,,"https://fanimalo.com/wp-content/uploads/2019/11/Griffon-Nivernais-1-e1583229476479.jpg",,
"267","Haldenstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://i.pinimg.com/originals/21/b7/ad/21b7ad992f04c4bcb60e732893c01cda.jpg",,
"132","Hamiltonstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://dyreplaneten.no/wp-content/uploads/2023/06/hamiltonstover-hund-1024x683.jpg",,
"213","Hannoveransk viltsporhund",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/221/image/l_SHEGNBUWKN12112008182156.jpg",,
"295","Harrier",6,"6 – Drivende og sporhunder",,,,,,,"https://www.101dogbreeds.com/wp-content/uploads/2018/01/Harrier-Dog.jpg",,
"266","Hygenhund",6,"6 – Drivende og sporhunder",,,,,,,"https://www.dogzone.com/images/breeds/hygen-hound-800.jpg",,
"151","Istarski korthåret støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/224/image/l_DAEVCNUTHI10262010154545.jpg",,
"198","Istarski strihåret støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/225/image/l_UHHMWOANEP1026201015540.jpg",,
"337","Italiensk korthåret støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/226/image/l_IJQRJMEWPP72020091809.jpg",,
"198","Italiensk strihåret støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/227/image/l_LZXNOLKPWW322011182927.jpg",,
"229","Serbisk (Jugoslavisk) trefarget støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/228/image/l_KYHCSQYFLM32201116244.jpg",,
"059","Jurastøver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/229/image/l_UOPDXBTIWU322011185714.jpg",,
"325","Liten anglo-fransk støver",6,"6 – Drivende og sporhunder",,,,,,,"https://i.pinimg.com/originals/cf/e1/c0/cfe1c07987144f2bcf3eff5960896e55.jpg",,
"060","Liten bernerstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://dyreplaneten.no/wp-content/uploads/2023/08/liten-bernerstover-wikimedia-commons.jpg",,
"060","Liten jurastøver",6,"6 – Drivende og sporhunder",,,,,,,"https://fello.pet/wp-content/uploads/2022/05/Small-Jura-Hound-1.jpg",,
"060","Liten luzernerstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://i.pinimg.com/originals/35/33/bb/3533bb73c9ac14aa0ae25f020c5429a3.jpg",,
"060","Liten schweizerstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://i.pinimg.com/originals/c8/d8/fb/c8d8fbff709b190779e6617c2442438a.jpg",,
"059","Luzernerstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://i.pinimg.com/736x/e9/f2/92/e9f29228e0f0fd9db34f3362ea7dd47e.jpg",,
"294","Otterhound",6,"6 – Drivende og sporhunder",,,,,,,"https://vetstreet-brightspot.s3.amazonaws.com/00/1ee910a7e511e0a0d50050568d634f/file/Otterhound-4-645mk062711.jpg",,
"067","Petit basset griffon vendeen",6,"6 – Drivende og sporhunder",,,,,,,"https://www.akc.org/wp-content/uploads/2017/11/Petit-Basset-Griffon-Vendeen-standing.jpg",,
"031","Petit bleu de gascogne",6,"6 – Drivende og sporhunder",,,,,,,"https://www.adorablesbetes.com/wp-content/uploads/2021/04/chien-Petit-bleu-de-Gascogne-e1619079527867.jpeg",,
"032","Griffon bleu de gascogne",6,"6 – Drivende og sporhunder",,,,,,,"https://www.adorablesbetes.com/wp-content/uploads/2020/11/sante-Griffon-bleu-de-Gascogne.jpg",,
"000","Plott",6,"6 – Drivende og sporhunder",,"not approved","no",,,,"https://img2.dogthelove.com/201810/2019/0509/dd/0/563152/original.jpg",,
"024","Poitevin",6,"6 – Drivende og sporhunder",,,,,,,"https://worlddogfinder.com/imager/880x495/upload/poitevin.jpg",,
"052","Polsk støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/239/image/l_LMEDRXCFLZ8302012171317.jpg",,
"030","Porcelaine",6,"6 – Drivende og sporhunder",,,,,,,"https://www.akc.org/wp-content/uploads/2017/11/Porcelaine.4.jpg",,
"154","Posavina støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/241/image/l_JTJPHZXVPP8312012133133.jpg",,
"146","Rhodesian ridgeback",6,"6 – Drivende og sporhunder",,,,,,,"https://cdn.britannica.com/11/236911-050-45499A21/Rhodesian-Ridgeback-dog.jpg",,
"000","Russisk flekket støver",6,"6 – Drivende og sporhunder",,"not approved","no",,,,"https://rasehund.no/bilder/hundebilder/478/image/l_FDIHOKYMDK628201110741.jpg",,
"000","Russisk støver",6,"6 – Drivende og sporhunder",,"not approved","no",,,,"https://rasehund.no/bilder/hundebilder/244/image/l_NTOZZDKSBE6282011114525.jfif",,
"131","Schillerstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://i.pinimg.com/736x/fc/73/fb/fc73fb50e51105c8c19729b9c3aa2054.jpg",,
"059","Schweizerstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/246/image/l_NPSFKFHNNS7202009155621.jpg",,
"244","Slovakisk støver",6,"6 – Drivende og sporhunder",,,,,,,"https://www.dyreabc.dk/images/show_images/28/2017/6/slovakisk-st%C3%B8ver_1496491817981.png",,
"279","Slovensk bergstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/248/image/l_GXESECFFFN3282011184145.jpg",,
"129","Smålandsstøver",6,"6 – Drivende og sporhunder",,,,,,,"https://www.dyreabc.dk/images/show_images/28/2017/6/sm%C3%A5landsst%C3%B8ver_1496489464283.png",,
"204","Spansk støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/250/image/l_XFSLHPEJYO7202009191213.jpg",,
"062","Steiersk ruhåret bracke",6,"6 – Drivende og sporhunder",,,,,,,"https://bellos-reich.de/wp-content/uploads/2020/08/Steirische-Rauhhaarbracke-1024x683.jpg",,
"324","Stor anglo-fransk hvit-gul støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/252/image/l_FQQGFZTTRZ618201094459.jpg",,
"323","Stor anglo-fransk hvit-sort støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/253/image/l_QONTIVXKGJ720200917319.JPG",,
"322","Stor anglo-fransk trefarget støver",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/254/image/l_VYVOJHHTLQ7202009172447.jpg",,
"068","Tiroler bracke",6,"6 – Drivende og sporhunder",,,,,,,"https://i.pinimg.com/originals/b4/6d/6d/b46d6d2a0e3cc3cbb9fd0df4502d3394.jpg",,
"000","Treeing walking coonhound",6,"6 – Drivende og sporhunder",,"not approved","no",,,,"https://www.dogmal.com/wp-content/uploads/2018/07/Treeing-Walker-Coonhound.jpg",,
"299","Tysk bracke",6,"6 – Drivende og sporhunder",,,,,,,"https://www.dogbreedstandards.com/wp-content/uploads/2013/04/Deutsche-Bracke.jpg",,
"100","Westfalsk dachsbracke",6,"6 – Drivende og sporhunder",,,,,,,"https://rasehund.no/bilder/hundebilder/257/image/l_QVBCANUJVM719200914172.jpg",,
,,,,,,,,,,,,
"106","Blå picardie spaniel",7,"7 – Stående fuglehunder",,,,,,,"https://2.bp.blogspot.com/-0xkjE0P1aFI/TdFdOGoSssI/AAAAAAAAAhA/GcKpiF4P0uQ/s1600/Bleu20070713130-Edit-Edit.jpg",,
"202","Bracco italiano",7,"7 – Stående fuglehunder",,,,,,,"http://sportingdogsaz.com/wp1/wp-content/uploads/2017/07/Bracco-Italiano.jpg",,
"180","Braque d’auvergne",7,"7 – Stående fuglehunder",,,,,,,"https://macroquette.com/wp-content/uploads/braque-dauvergne-chien.jpg",,
"177","Braque de l’ariege",7,"7 – Stående fuglehunder",,,,,,,"https://media.ooreka.fr/public/image/3-305379-5525-full-13493989.jpg",,
